項番,番号,都道府県,遺跡名,所在地,サンプル採取地点等,試料の種類,試料コード1,試料コード2,時代,時代詳細,時代コード,試料番号,測定方法,C14年代,C14年代±,暦年較正用C14年代,暦年較正用C14年代±,δ13C（AMS）,δ13C（AMS）±,δ13C（IRMS）,分析者（著者）,分析機関,刊行年,報告タイトル,ページ,備考,報告書名,発行者
183,4464,14：神奈川県,川尻中村遺跡,相模原市緑区川尻,7住居跡覆土中,漆胴内,T,i,縄文時代中期,加曽利E3式,B,Beta-154806,AMS法,4180,40,----,----,-26.1,----,-26.1,学術創成研究グループ,Beta Analytic Inc,2009,地域別測定データ,139-524,SOKN-13,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
184,8624,14：神奈川県,川尻石器時代遺跡,津久井郡城山町谷ヶ原,1号敷石住居址　覆土,炭化材(イヌガヤ),T,f,縄文時代中期末?後期初頭,----,B,IAAA-11721,AMS法,3950,30,----,----,-24.37,1.16,----,パリノ･サーヴェイ株式会社,(株)加速器分析研究所,2005,川尻遺跡の自然科学分析,142-148,----,国指定史跡川尻石器時代遺跡確認調査報告書Ⅰ,城山町教育委員会
185,8623,14：神奈川県,川尻石器時代遺跡,津久井郡城山町谷ヶ原,1号竪穴住居址　床面中央　石囲炉内,炭化材(クリ),T,f,縄文時代中期後葉,----,B,IAAA-11720,AMS法,4200,40,----,----,-27.46,1.06,----,パリノ･サーヴェイ株式会社,(株)加速器分析研究所,2005,川尻遺跡の自然科学分析,142-148,----,国指定史跡川尻石器時代遺跡確認調査報告書Ⅰ,城山町教育委員会
186,8622,14：神奈川県,川尻遺跡,相模原市緑区谷ヶ原,J1号集石,炭化物,T,h,縄文時代中期中葉,勝坂式,B,IAAA-92400,AMS法,4400,30,4403,32,-26.09,0.57,----,(株)加速器分析研究所,(株)加速器分析研究所,2010,川尻遺跡における放射性炭素年代(AMS測定),210-211,----,かながわ考古学財団調査報告262　川尻遺跡Ⅲ,財団法人かながわ考古学財団
187,8187,14：神奈川県,川崎市上麻生地内,川崎市上麻生,中部砂層,コナラ属,T,d,不明,----,ABCDEFGH,KSU-1176,β線法,2480,25,----,----,----,----,----,正岡栄治,京都産業大学理学部年代研究室　山田治,1987,麻生沖積層及び上総層群形成期の古環境について,p1-27,----,仮称麻生環境センター内古環境調査報告書,川崎市
188,8188,14：神奈川県,川崎市上麻生地内,川崎市上麻生,下部砂層,コナラ属,T,d,不明,----,ABCDEFGH,KSU-1177,β線法,3000,30,----,----,----,----,----,正岡栄治,京都産業大学理学部年代研究室　山田治,1987,麻生沖積層及び上総層群形成期の古環境について,p1-27,----,仮称麻生環境センター内古環境調査報告書,川崎市
189,8186,14：神奈川県,川崎市上麻生地内,川崎市上麻生,中部砂層,ケヤキ,T,d,不明,----,ABCDEFGH,KSU-1175,β線法,2690,20,----,----,----,----,----,正岡栄治,京都産業大学理学部年代研究室　山田治,1987,麻生沖積層及び上総層群形成期の古環境について,p1-27,----,仮称麻生環境センター内古環境調査報告書,川崎市
190,8620,14：神奈川県,川崎市多摩区No.61遺跡,川崎市宿河原,東地区　流木,木材,T,d,不明,----,ABCDEFGH,PAL-391,β線法,3790,250,----,----,----,----,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,1998,自然科学分析,37-41,----,川崎市多摩区No.61遺跡(宿河原縄文時代低地遺跡)発掘調査報告書,多摩区No.61遺跡発掘調査団
191,8621,14：神奈川県,川崎市多摩区No.61遺跡,川崎市宿河原,試掘2トレンチ3層下部　流木,木材,T,d,不明,----,ABCDEFGH,Gak-20078,β線法,20580,220,----,----,----,----,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,1998,自然科学分析,37-41,----,川崎市多摩区No.61遺跡(宿河原縄文時代低地遺跡)発掘調査報告書,多摩区No.61遺跡発掘調査団
192,8619,14：神奈川県,川崎市多摩区No.61遺跡,川崎市宿河原,西地区2層対比層準,土壌,T,k,不明,----,ABCDEFGH,PAL-390,β線法,6010,330,----,----,----,----,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,1998,自然科学分析,37-41,----,川崎市多摩区No.61遺跡(宿河原縄文時代低地遺跡)発掘調査報告書,多摩区No.61遺跡発掘調査団
193,8400,14：神奈川県,戸田小柳遺跡,厚木市酒井字山傳,トレンチ8(C区)　第ⅩⅥ層,木片,T,d,不明,----,ABCDEFGH,IAAA-141856,AMS法,2820,30,2815,25,-24.34,0.18,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,戸田小柳遺跡(第2地点)における放射性炭素年代(AMS測定),91-93,----,かながわ考古学財団調査報告310　戸田小柳遺跡　第2地点,公益財団法人かながわ考古学財団
194,8875,14：神奈川県,日吉台遺跡群蝮谷地区,横浜市港北区日吉,ボーリングコアNo.23,有機質堆積物,T,j,不明,----,ABCDEFGH,IAAA-93261,AMS法,3310,30,3312,29,-18.49,0.56,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,2011,ボーリングコアの分析調査,106?141,----,日吉台遺跡蝮谷地区発掘調査報告書,慶應義塾大学文学部民族学考古学研究室
195,8876,14：神奈川県,日吉台遺跡群蝮谷地区,横浜市港北区日吉,ボーリングコアNo.23,有機質堆積物,T,j,不明,----,ABCDEFGH,IAAA-93262,AMS法,9570,40,9571,36,-23.3,0.5,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,2011,ボーリングコアの分析調査,106?141,----,日吉台遺跡蝮谷地区発掘調査報告書,慶應義塾大学文学部民族学考古学研究室
196,8874,14：神奈川県,日吉台遺跡群蝮谷地区,横浜市港北区日吉,ボーリングコアNo.14,材,T,d,不明,----,ABCDEFGH,IAAA-93260,AMS法,3060,30,3056,29,-29.08,0.61,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,2011,ボーリングコアの分析調査,106?141,----,日吉台遺跡蝮谷地区発掘調査報告書,慶應義塾大学文学部民族学考古学研究室
197,8871,14：神奈川県,日吉台遺跡群蝮谷地区,横浜市港北区日吉,ボーリングコアNo.4,材,T,d,不明,----,ABCDEFGH,IAAA-93257,AMS法,3280,30,3277,28,-26.97,0.77,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,2011,ボーリングコアの分析調査,106?141,----,日吉台遺跡蝮谷地区発掘調査報告書,慶應義塾大学文学部民族学考古学研究室
198,8872,14：神奈川県,日吉台遺跡群蝮谷地区,横浜市港北区日吉,ボーリングコアNo.4,有機質堆積物,T,j,不明,----,ABCDEFGH,IAAA-93258,AMS法,45000,390,----,----,-27.72,0.57,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,2011,ボーリングコアの分析調査,106?141,----,日吉台遺跡蝮谷地区発掘調査報告書,慶應義塾大学文学部民族学考古学研究室
199,8873,14：神奈川県,日吉台遺跡群蝮谷地区,横浜市港北区日吉,ボーリングコアNo.14,有機質堆積物,T,j,不明,----,ABCDEFGH,IAAA-93259,AMS法,1670,30,1672,27,-20.78,0.65,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,2011,ボーリングコアの分析調査,106?141,----,日吉台遺跡蝮谷地区発掘調査報告書,慶應義塾大学文学部民族学考古学研究室
200,8870,14：神奈川県,日吉台遺跡群蝮谷地区,横浜市港北区日吉,ボーリングコアNo.4,有機質堆積物,T,j,不明,----,ABCDEFGH,IAAA-93256,AMS法,2460,30,2462,27,-22.55,0.43,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,2011,ボーリングコアの分析調査,106?141,----,日吉台遺跡蝮谷地区発掘調査報告書,慶應義塾大学文学部民族学考古学研究室
201,8627,14：神奈川県,早川天神森遺跡,綾瀬市早川字天神森,第18号住居址,炭化物,T,h,縄文時代中期,加曽利EⅡ,B,GaK-10368,β線法,6170,140,----,----,----,----,----,学習院大学　木越邦彦,学習院大学　木越邦彦,1983,放射性炭素年代測定結果報告,394,----,神奈川県立埋蔵文化財センター調査報告2　早川天神森遺跡,神奈川県立埋蔵文化財センター
202,8628,14：神奈川県,早川天神森遺跡,綾瀬市早川字天神森,F-37区土壙中L1S,炭化物,T,h,縄文時代草創期,----,B,GaK-10369,β線法,10650,180,----,----,----,----,----,学習院大学　木越邦彦,学習院大学　木越邦彦,1983,放射性炭素年代測定結果報告,394,----,神奈川県立埋蔵文化財センター調査報告2　早川天神森遺跡,神奈川県立埋蔵文化財センター
203,8626,14：神奈川県,早川天神森遺跡,綾瀬市早川字天神森,第8号住居址,炭化物,T,h,縄文時代中期,加曽利EⅡ、曽利Ⅲ,B,GaK-10367,β線法,4880,130,----,----,----,----,----,学習院大学　木越邦彦,学習院大学　木越邦彦,1983,放射性炭素年代測定結果報告,394,----,神奈川県立埋蔵文化財センター調査報告2　早川天神森遺跡,神奈川県立埋蔵文化財センター
204,8610,14：神奈川県,杉久保蓮谷遺跡,海老名市杉久保,J1号炉穴,炭化物,T,h,縄文時代早期末葉,----,B,Beta-146145,AMS法,6360,50,----,----,----,----,-23.9,株式会社古環境研究所,Beta Analytic Inc.,2001,杉久保蓮谷遺跡出土試料の放射性炭素年代測定,201-202,----,かながわ考古学財団調査報告110　杉久保蓮谷遺跡,財団法人かながわ考古学財団
205,8609,14：神奈川県,杉久保蓮谷遺跡,海老名市杉久保,J1号炉穴,炭化物,T,h,縄文時代早期末葉,----,B,Beta-146144,AMS法,----,----,----,----,----,----,-23.2,株式会社古環境研究所,Beta Analytic Inc.,2001,杉久保蓮谷遺跡出土試料の放射性炭素年代測定,201-202,年代:138.1％±0.5％　と記載,かながわ考古学財団調査報告110　杉久保蓮谷遺跡,財団法人かながわ考古学財団
206,8845,14：神奈川県,東田原象ヶ谷戸遺跡,秦野市東田原,遺構外　ⅩⅡ?漸移層,炭化物,T,h,縄文時代,----,B,IAAA-132353,AMS法,4870,30,4865,30,-24.49,0.76,----,(株)加速器分析研究所,(株)加速器分析研究所,2014,東田原象ヶ谷戸遺跡における放射性炭素年代(AMS測定),119-121,----,かながわ考古学財団調査報告305　東田原象ヶ谷戸遺跡,公益財団法人かながわ考古学財団
207,8846,14：神奈川県,東田原象ヶ谷戸遺跡,秦野市東田原,J1号遺物集中　?層,炭化物,T,h,縄文時代,----,B,IAAA-133712,AMS法,6220,30,6220,30,-28.2,0.5,----,(株)加速器分析研究所,(株)加速器分析研究所,2014,東田原象ヶ谷戸遺跡における放射性炭素年代(AMS測定),119-121,----,かながわ考古学財団調査報告305　東田原象ヶ谷戸遺跡,公益財団法人かながわ考古学財団
208,8844,14：神奈川県,東田原象ヶ谷戸遺跡,秦野市東田原,J7号集石　ⅤⅢ層,炭化物,T,h,縄文時代,----,B,IAAA-132352,AMS法,4460,30,4459,27,-26.85,0.4,----,(株)加速器分析研究所,(株)加速器分析研究所,2014,東田原象ヶ谷戸遺跡における放射性炭素年代(AMS測定),119-121,----,かながわ考古学財団調査報告305　東田原象ヶ谷戸遺跡,公益財団法人かながわ考古学財団
209,8843,14：神奈川県,東田原象ヶ谷戸遺跡,秦野市東田原,J3号集石　ⅩⅡ層,炭化物,T,h,縄文時代早期,撚糸文期,B,IAAA-132351,AMS法,4420,30,4422,27,-27.04,0.5,----,(株)加速器分析研究所,(株)加速器分析研究所,2014,東田原象ヶ谷戸遺跡における放射性炭素年代(AMS測定),119-121,----,かながわ考古学財団調査報告305　東田原象ヶ谷戸遺跡,公益財団法人かながわ考古学財団
210,8782,14：神奈川県,根小屋根本遺跡,津久井郡津久井町根小屋字根本,J1号集石覆土下層,炭化材(イヌシデ節),T,f,縄文時代後期,堀之内式期,B,PLD-1287,AMS法,4510,30,----,----,----,----,-25.4,山形秀樹(パレオ･ラボ),パレオ･ラボ,2004,根小屋根本遺跡出土炭化材の放射性炭素年代測定,347-348,----,かながわ考古学財団調査報告166　津久井城根小屋地区遺跡群,財団法人かながわ考古学財団
211,8817,14：神奈川県,横須賀市神明町地先,横須賀市神明町,海抜9.27m,ピート,T,j,不明,----,ABCDEFGH,Gak-11362,β線法,3420,110,----,----,----,----,----,蟹江康光(横須賀市自然博物館),学習院大学　木越邦彦,1988,横須賀市久里浜、入自然貝層の地質と堆積物の14C年代,185-186,----,横須賀市文化財調査報告書第16集　伝福寺裏遺跡,横須賀市教育委員会
212,8818,14：神奈川県,横須賀市神明町地先,横須賀市神明町,海抜9.17m,ピート,T,j,不明,----,ABCDEFGH,Gak-11363,β線法,3600,120,----,----,----,----,----,蟹江康光(横須賀市自然博物館),学習院大学　木越邦彦,1988,横須賀市久里浜、入自然貝層の地質と堆積物の14C年代,185-186,----,横須賀市文化財調査報告書第16集　伝福寺裏遺跡,横須賀市教育委員会
213,8816,14：神奈川県,横須賀市神明町地先,横須賀市神明町,海抜9.97m,ピート,T,j,不明,----,ABCDEFGH,Gak-11361,β線法,2190,110,----,----,----,----,----,蟹江康光(横須賀市自然博物館),学習院大学　木越邦彦,1988,横須賀市久里浜、入自然貝層の地質と堆積物の14C年代,185-186,----,横須賀市文化財調査報告書第16集　伝福寺裏遺跡,横須賀市教育委員会
214,4209,14：神奈川県,江ノ島遺跡,藤沢市江の島,2住居跡炉,炭化材,T,f,縄文時代早期,稲荷台式,B,IAAA-30040,AMS法,9510,50,----,----,-24.64,1.34,----,学術創成研究グループ,(株)加速器分析研究所,2009,地域別測定データ,139-524,KFE-14413,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
215,8723,14：神奈川県,池子遺跡,逗子市米軍池子住宅地区,HK11号溝状遺構　砂層(12層),木片,T,d,不明,----,ABCDEFGH,IAAA-91734,AMS法,2240,30,2236,32,-28,0.42,----,(株)加速器分析研究所,(株)加速器分析研究所,2011,池子遺跡群における放射性炭素年代(AMS測定),705-710,----,かながわ考古学財団調査報告263　池子遺跡群?　第2分冊,財団法人かながわ考古学財団
216,8725,14：神奈川県,池子遺跡,逗子市米軍池子住宅地区,HK11号溝状遺構　上部褐色土層,木片,T,d,不明,----,ABCDEFGH,IAAA-91736,AMS法,1420,30,1415,31,-29,0.61,----,(株)加速器分析研究所,(株)加速器分析研究所,2011,池子遺跡群における放射性炭素年代(AMS測定),705-710,----,かながわ考古学財団調査報告263　池子遺跡群?　第2分冊,財団法人かながわ考古学財団
217,8724,14：神奈川県,池子遺跡,逗子市米軍池子住宅地区,HK11号溝状遺構　上部褐色土層,木片,T,d,不明,----,ABCDEFGH,IAAA-91735,AMS法,1320,30,1320,30,-29,0.57,----,(株)加速器分析研究所,(株)加速器分析研究所,2011,池子遺跡群における放射性炭素年代(AMS測定),705-710,----,かながわ考古学財団調査報告263　池子遺跡群?　第2分冊,財団法人かながわ考古学財団
218,8722,14：神奈川県,池子遺跡,逗子市米軍池子住宅地区,HK11号溝状遺構　砂層(12層),木片,T,d,不明,----,ABCDEFGH,IAAA-91733,AMS法,2470,30,2472,32,-24,0.59,----,(株)加速器分析研究所,(株)加速器分析研究所,2011,池子遺跡群における放射性炭素年代(AMS測定),705-710,----,かながわ考古学財団調査報告263　池子遺跡群?　第2分冊,財団法人かながわ考古学財団
219,8721,14：神奈川県,池子遺跡,逗子市米軍池子住宅地区,2区東壁　北壁土層サンプル断面図10層,木片,T,d,不明,----,ABCDEFGH,IAAA-82976,AMS法,1860,30,1855,32,-28,0.47,----,(株)加速器分析研究所,(株)加速器分析研究所,2011,池子遺跡群における放射性炭素年代(AMS測定),705-710,----,かながわ考古学財団調査報告263　池子遺跡群?　第2分冊,財団法人かながわ考古学財団
220,8720,14：神奈川県,池子遺跡,逗子市米軍池子住宅地区,土壌サンプル　Ⅷ層,木片,T,d,不明,----,ABCDEFGH,IAAA-82975,AMS法,2480,30,2480,30,-29,0.53,----,(株)加速器分析研究所,(株)加速器分析研究所,2011,池子遺跡群における放射性炭素年代(AMS測定),705-710,----,かながわ考古学財団調査報告263　池子遺跡群?　第2分冊,財団法人かながわ考古学財団
221,8699,14：神奈川県,池子遺跡群,逗子市池子米軍提供用地,No.1-A地点　旧河道中央屈曲部北部　J1-3亜層,木材,T,d,縄文時代後期,----,B,NU-274,β線法,2800,110,----,----,----,----,----,黒澤一男･小杉正人･遠藤邦彦･江口誠一･高桑正敏･清水丈太･百原新,日本大学文理学部年代測定室,1999,No.1-A地点の沖積層層序、珪藻化石、有孔虫化石,835-845,----,かながわ考古学財団調査報告46　池子遺跡群Ⅹ　第4分冊　別編･自然科学分析編,財団法人かながわ考古学財団
222,8683,14：神奈川県,池子遺跡群,逗子市池子米軍提供用地,No.6地点　Gセクション　E2亜層下部,有機質シルト,T,j,縄文時代晩期,----,B,GaK-16280,β線法,7250,110,----,----,----,----,----,池子遺跡群自然科学分析調査会　黒澤一男　遠藤邦彦　江口誠一　矢笠登美子,学習院大学　木越邦彦,1997,逗子市池子遺跡群No.6地点の沖積層層序,p1-10,----,かながわ考古学財団調査報告26　池子遺跡群Ⅳ　第2分冊,財団法人かながわ考古学財団
223,8701,14：神奈川県,池子遺跡群,逗子市池子米軍提供用地,No.1-A地点　旧河道Ⅲ?Ⅲ'セクション　J1-1亜層,有機質泥,T,j,縄文時代後期,----,B,NU-276,β線法,3620,130,----,----,----,----,----,黒澤一男･小杉正人･遠藤邦彦･江口誠一･高桑正敏･清水丈太･百原新,日本大学文理学部年代測定室,1999,No.1-A地点の沖積層層序、珪藻化石、有孔虫化石,835-845,----,かながわ考古学財団調査報告46　池子遺跡群Ⅹ　第4分冊　別編･自然科学分析編,財団法人かながわ考古学財団
224,8703,14：神奈川県,池子遺跡群,逗子市池子米軍提供用地,No.1-A地点　旧河道Ⅱ?Ⅱ'セクション　J1-1亜層,有機質泥,T,j,縄文時代後期,----,B,GaK-16288,β線法,2920,80,----,----,----,----,----,黒澤一男･小杉正人･遠藤邦彦･江口誠一･高桑正敏･清水丈太･百原新,学習院大学　木越邦彦,1999,No.1-A地点の沖積層層序、珪藻化石、有孔虫化石,835-845,----,かながわ考古学財団調査報告46　池子遺跡群Ⅹ　第4分冊　別編･自然科学分析編,財団法人かながわ考古学財団
225,8704,14：神奈川県,池子遺跡群,逗子市池子米軍提供用地,No.1-A地点　旧河道中州西側'セクション　J1-1亜層,有機質泥,T,j,縄文時代後期,----,B,GaK-16289,β線法,3130,80,----,----,----,----,----,黒澤一男･小杉正人･遠藤邦彦･江口誠一･高桑正敏･清水丈太･百原新,学習院大学　木越邦彦,1999,No.1-A地点の沖積層層序、珪藻化石、有孔虫化石,835-845,----,かながわ考古学財団調査報告46　池子遺跡群Ⅹ　第4分冊　別編･自然科学分析編,財団法人かながわ考古学財団
226,8708,14：神奈川県,池子遺跡群,逗子市池子米軍提供用地,No.5地点,泥炭,T,j,縄文時代,----,B,NU-618,β線法,3090,110,----,----,----,----,----,遠藤邦彦･黒澤一男･小杉正人,日本大学文理学部年代測定室,1999,池子遺跡群の標準層序、埋積浅谷と年代,9-36,----,かながわ考古学財団調査報告46　池子遺跡群Ⅹ　第4分冊　別編･自然科学分析編,財団法人かながわ考古学財団
227,8710,14：神奈川県,池子遺跡群,逗子市池子米軍提供用地,No.5地点,泥炭,T,j,縄文時代,----,B,NU-621,β線法,2230,100,----,----,----,----,----,遠藤邦彦･黒澤一男･小杉正人,日本大学文理学部年代測定室,1999,池子遺跡群の標準層序、埋積浅谷と年代,9-36,----,かながわ考古学財団調査報告46　池子遺跡群Ⅹ　第4分冊　別編･自然科学分析編,財団法人かながわ考古学財団
228,8709,14：神奈川県,池子遺跡群,逗子市池子米軍提供用地,No.5地点,泥炭,T,j,縄文時代,----,B,NU-620,β線法,2720,110,----,----,----,----,----,遠藤邦彦･黒澤一男･小杉正人,日本大学文理学部年代測定室,1999,池子遺跡群の標準層序、埋積浅谷と年代,9-36,----,かながわ考古学財団調査報告46　池子遺跡群Ⅹ　第4分冊　別編･自然科学分析編,財団法人かながわ考古学財団
229,8707,14：神奈川県,池子遺跡群,逗子市池子米軍提供用地,No.1-A地点　海抜2.1-2.2m,流木,T,d,縄文時代,----,B,NU-271,β線法,6870,130,----,----,----,----,----,遠藤邦彦･黒澤一男･小杉正人,日本大学文理学部年代測定室,1999,池子遺跡群の標準層序、埋積浅谷と年代,9-36,----,かながわ考古学財団調査報告46　池子遺跡群Ⅹ　第4分冊　別編･自然科学分析編,財団法人かながわ考古学財団
230,8678,14：神奈川県,池子遺跡群,逗子市池子米軍提供用地,E層,材化石,T,d,縄文時代晩期,----,B,GaK-16286,β線法,3300,90,----,----,----,----,----,池子遺跡群自然科学分析調査会　遠藤邦彦　黒澤一男　村田泰輔,学習院大学　木越邦彦,1996,池子遺跡群No.1-C地点の沖積層層序と有孔虫化石,427-433,----,かながわ考古学財団調査報告11　池子遺跡群Ⅲ,財団法人かながわ考古学財団
231,8244,14：神奈川県,河原口坊中遺跡,海老名市河原口,第Ⅸ層　J5号礫･炭化物等集中,炭化材(環孔材),T,f,不明,----,ABCDEFGH,PLD-26340,AMS法,2465,20,2465,21,-26.57,0.27,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2014,礫･炭化物等集中出土炭化材の放射性炭素年代測定,131-133,----,神奈川県埋蔵文化財発掘調査報告書24　河原口坊中遺跡第6次調査,株式会社アーク･フィールドワークシステム
232,8243,14：神奈川県,河原口坊中遺跡,海老名市河原口,第Ⅸ層　J2号礫･炭化物等集中,炭化材(カヤ),T,f,不明,----,ABCDEFGH,PLD-26339,AMS法,2440,20,2440,20,-27.29,0.25,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2014,礫･炭化物等集中出土炭化材の放射性炭素年代測定,131-133,----,神奈川県埋蔵文化財発掘調査報告書24　河原口坊中遺跡第6次調査,株式会社アーク･フィールドワークシステム
233,8242,14：神奈川県,河原口坊中遺跡,海老名市河原口,第Ⅸ層　J1号礫･炭化物等集中,炭化材(クリ),T,f,不明,----,ABCDEFGH,PLD-26338,AMS法,2440,20,2438,19,-27.22,0.24,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2014,礫･炭化物等集中出土炭化材の放射性炭素年代測定,131-133,----,神奈川県埋蔵文化財発掘調査報告書24　河原口坊中遺跡第6次調査,株式会社アーク･フィールドワークシステム
234,8454,14：神奈川県,渋沢奈良郷遺跡,秦野市渋沢,第1号炉跡,炭化材(ケヤキ),T,f,縄文時代晩期,----,B,PED-17725,AMS法,3175,25,3174,23,-24.76,0.11,----,株式会社古環境研究所,パレオ･ラボ,2012,放射性炭素年代測定,72-74,----,かながわ考古学財団調査報告284　渋沢奈良郷遺跡　第Ⅱ地点,公益財団法人かながわ考古学財団
235,8453,14：神奈川県,渋沢奈良郷遺跡,秦野市渋沢,第1号炉跡,炭化材(ケヤキ),T,f,縄文時代晩期,----,B,PED-17724,AMS法,3160,25,3159,23,-24.7,0.14,----,株式会社古環境研究所,パレオ･ラボ,2012,放射性炭素年代測定,72-74,----,かながわ考古学財団調査報告284　渋沢奈良郷遺跡　第Ⅱ地点,公益財団法人かながわ考古学財団
236,8451,14：神奈川県,渋沢奈良郷遺跡,秦野市渋沢,第1号炉跡,炭化材(ケヤキ),T,f,縄文時代晩期,----,B,PED-17722,AMS法,3235,25,3237,23,-27.12,0.19,----,株式会社古環境研究所,パレオ･ラボ,2012,放射性炭素年代測定,72-74,----,かながわ考古学財団調査報告284　渋沢奈良郷遺跡　第Ⅱ地点,公益財団法人かながわ考古学財団
237,8452,14：神奈川県,渋沢奈良郷遺跡,秦野市渋沢,第1号炉跡,炭化材(ケヤキ),T,f,縄文時代晩期,----,B,PED-17723,AMS法,3200,25,3198,23,-26.41,0.14,----,株式会社古環境研究所,パレオ･ラボ,2012,放射性炭素年代測定,72-74,----,かながわ考古学財団調査報告284　渋沢奈良郷遺跡　第Ⅱ地点,公益財団法人かながわ考古学財団
238,8450,14：神奈川県,渋沢奈良郷遺跡,秦野市渋沢,第1号炉跡,炭化材(ケヤキ),T,f,縄文時代晩期,----,B,PED-17721,AMS法,3170,25,3172,24,-26.17,0.11,----,株式会社古環境研究所,パレオ･ラボ,2012,放射性炭素年代測定,72-74,----,かながわ考古学財団調査報告284　渋沢奈良郷遺跡　第Ⅱ地点,公益財団法人かながわ考古学財団
239,8167,14：神奈川県,猿島洞穴遺跡,横須賀市猿島,21c層,木炭,T,f,不明,----,ABCDEFGH,Tka-12301,AMS法,1970,90,----,----,----,----,-27.5,吉田邦夫(東京大学総合研究博物館),東京大学原子力研究総合センター,2002,猿島洞穴遺跡出土資料の放射性炭素年代測定,114-118,----,横須賀市埋蔵文化財調査報告書第9集　猿島遺跡群(猿島遺跡･猿島洞穴･猿島台場跡･猿島砲台跡),横須賀市緑政部･横須賀市教育委員会
240,8163,14：神奈川県,猿島洞穴遺跡,横須賀市猿島,16層,木炭,T,f,不明,----,ABCDEFGH,Tka-12297,AMS法,150,90,----,----,----,----,-27,吉田邦夫(東京大学総合研究博物館),東京大学原子力研究総合センター,2002,猿島洞穴遺跡出土資料の放射性炭素年代測定,114-118,----,横須賀市埋蔵文化財調査報告書第9集　猿島遺跡群(猿島遺跡･猿島洞穴･猿島台場跡･猿島砲台跡),横須賀市緑政部･横須賀市教育委員会
241,8164,14：神奈川県,猿島洞穴遺跡,横須賀市猿島,18層,木炭,T,f,不明,----,ABCDEFGH,Tka-12298,AMS法,250,110,----,----,----,----,-28.5,吉田邦夫(東京大学総合研究博物館),東京大学原子力研究総合センター,2002,猿島洞穴遺跡出土資料の放射性炭素年代測定,114-118,----,横須賀市埋蔵文化財調査報告書第9集　猿島遺跡群(猿島遺跡･猿島洞穴･猿島台場跡･猿島砲台跡),横須賀市緑政部･横須賀市教育委員会
242,8166,14：神奈川県,猿島洞穴遺跡,横須賀市猿島,21b層,木炭,T,f,不明,----,ABCDEFGH,Tka-12300,AMS法,1890,120,----,----,----,----,-26.5,吉田邦夫(東京大学総合研究博物館),東京大学原子力研究総合センター,2002,猿島洞穴遺跡出土資料の放射性炭素年代測定,114-118,----,横須賀市埋蔵文化財調査報告書第9集　猿島遺跡群(猿島遺跡･猿島洞穴･猿島台場跡･猿島砲台跡),横須賀市緑政部･横須賀市教育委員会
243,8165,14：神奈川県,猿島洞穴遺跡,横須賀市猿島,21a層,木炭,T,f,不明,----,ABCDEFGH,Tka-12299,AMS法,2030,110,----,----,----,----,-26,吉田邦夫(東京大学総合研究博物館),東京大学原子力研究総合センター,2002,猿島洞穴遺跡出土資料の放射性炭素年代測定,114-118,----,横須賀市埋蔵文化財調査報告書第9集　猿島遺跡群(猿島遺跡･猿島洞穴･猿島台場跡･猿島砲台跡),横須賀市緑政部･横須賀市教育委員会
244,8162,14：神奈川県,猿島洞穴遺跡,横須賀市猿島,6b層,木炭,T,f,不明,----,ABCDEFGH,Tka-12296,AMS法,350,110,----,----,----,----,-25.5,吉田邦夫(東京大学総合研究博物館),東京大学原子力研究総合センター,2002,猿島洞穴遺跡出土資料の放射性炭素年代測定,114-118,----,横須賀市埋蔵文化財調査報告書第9集　猿島遺跡群(猿島遺跡･猿島洞穴･猿島台場跡･猿島砲台跡),横須賀市緑政部･横須賀市教育委員会
245,8161,14：神奈川県,猿島洞穴遺跡,横須賀市猿島,6a層,木炭,T,f,不明,----,ABCDEFGH,Tka-12295,AMS法,360,90,----,----,----,----,-11,吉田邦夫(東京大学総合研究博物館),東京大学原子力研究総合センター,2002,猿島洞穴遺跡出土資料の放射性炭素年代測定,114-118,----,横須賀市埋蔵文化財調査報告書第9集　猿島遺跡群(猿島遺跡･猿島洞穴･猿島台場跡･猿島砲台跡),横須賀市緑政部･横須賀市教育委員会
