項番,番号,都道府県,遺跡名,所在地,サンプル採取地点等,試料の種類,試料コード1,試料コード2,時代,時代詳細,時代コード,試料番号,測定方法,C14年代,C14年代±,暦年較正用C14年代,暦年較正用C14年代±,δ13C（AMS）,δ13C（AMS）±,δ13C（IRMS）,分析者（著者）,分析機関,刊行年,報告タイトル,ページ,備考,報告書名,発行者
851,6474,13：東京都,羽根沢台遺跡,三鷹市大沢,SS-10,炭化材,T,f,縄文時代中期中頃から後期前半,----,B,GaK-18872,β線法,3780,100,----,----,----,----,----,パリノ・サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1996,放射性炭素年代測定,314,----,三鷹市埋蔵文化財調査報告第18集　羽根沢台遺跡Ⅱ,三鷹市教育委員会　三鷹市遺跡調査会
852,7055,13：東京都,若宮八幡神社遺跡,足立区伊興,SE16　掘り方　青灰色シルト質砂,木材(ムクノキ),T,d,不明,----,ABCDEFGH,IAAA-150500,AMS法,3650,30,3649,26,-28.91,0.29,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,2016,遺構･堆積物の年代,125-127,----,若宮八幡神社遺跡Ⅲ,足立区教育委員会　国際文化財株式会社
853,7058,13：東京都,若葉三丁目遺跡,新宿区若葉,4面　試料5,土壌(未分解草本質泥炭),T,j,不明,----,ABCDEFGH,PLD-8765,AMS法,890,20,892,22,-27.66,0.2,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2008,放射性炭素年代測定,215-216,----,若葉三丁目遺跡,財団法人首都圏不燃建設公社　株式会社四門文化財研究室
854,7210,13：東京都,草花遺跡･草花古墳群,あきる野市草花,8号住居,炭化材,T,f,縄文時代中期中葉,勝坂式新段階,B,PLD-5756,AMS法,4395,25,4393,25,-25.37,0.11,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2007,炭化材の放射性炭素年代測定,197-201,----,東京都埋蔵文化財センター発掘調査報告第200集　草花遺跡･草花古墳群,(財)東京都生涯学習文化財団　東京都埋蔵文化財センター
855,7211,13：東京都,草花遺跡･草花古墳群,あきる野市草花,8号住居,炭化材,T,f,縄文時代中期中葉,勝坂式新段階,B,PLD-5757,AMS法,4355,25,4356,25,-26.01,0.12,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2007,炭化材の放射性炭素年代測定,197-201,----,東京都埋蔵文化財センター発掘調査報告第200集　草花遺跡･草花古墳群,(財)東京都生涯学習文化財団　東京都埋蔵文化財センター
856,7209,13：東京都,草花遺跡･草花古墳群,あきる野市草花,2号集石,炭化材,T,f,縄文時代前期末葉?,----,B,PLD-5755,AMS法,4480,25,4482,25,-27.79,0.17,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2007,炭化材の放射性炭素年代測定,197-201,----,東京都埋蔵文化財センター発掘調査報告第200集　草花遺跡･草花古墳群,(財)東京都生涯学習文化財団　東京都埋蔵文化財センター
857,8041,13：東京都,落川･一の宮遺跡,多摩市一ノ宮･日野市落川,(23-M)区　4号土坑縄文土器,炭化物,T,h,縄文時代晩期,----,B,Gak-18921,β線法,3100,90,----,----,----,----,----,学習院大学　木越邦彦,学習院大学　木越邦彦,1999,放射性炭素年代測定結果,459,----,落川･一の宮遺跡Ⅳ　自然科学編,落川･一の宮遺跡(日野3･2･7号線)調査会
858,8040,13：東京都,落川･一の宮遺跡,多摩市一ノ宮･日野市落川,(24-M)区　縄文SX No.5,炭化物,T,h,縄文時代晩期,----,B,Gak-18920,β線法,2950,110,----,----,----,----,----,学習院大学　木越邦彦,学習院大学　木越邦彦,1999,放射性炭素年代測定結果,459,----,落川･一の宮遺跡Ⅳ　自然科学編,落川･一の宮遺跡(日野3･2･7号線)調査会
859,8037,13：東京都,落川･一の宮遺跡,多摩市一ノ宮･日野市落川,(12-N)区地表下231-238cm層,有機質土,T,j,不明,----,ABCDEFGH,Gak-18917,β線法,2200,100,----,----,----,----,----,学習院大学　木越邦彦,学習院大学　木越邦彦,1999,放射性炭素年代測定結果,459,----,落川･一の宮遺跡Ⅳ　自然科学編,落川･一の宮遺跡(日野3･2･7号線)調査会
860,8038,13：東京都,落川･一の宮遺跡,多摩市一ノ宮･日野市落川,(14-N)区地表下156-162cm層,有機質土,T,j,不明,----,ABCDEFGH,Gak-18918,β線法,2030,100,----,----,----,----,----,学習院大学　木越邦彦,学習院大学　木越邦彦,1999,放射性炭素年代測定結果,459,----,落川･一の宮遺跡Ⅳ　自然科学編,落川･一の宮遺跡(日野3･2･7号線)調査会
861,8045,13：東京都,落川･一の宮遺跡,多摩市一ノ宮･日野市落川,(31-J)区　テストピット14層,炭化物,T,h,不明,----,ABCDEFGH,Gak-18925,β線法,5590,560,----,----,----,----,----,学習院大学　木越邦彦,学習院大学　木越邦彦,1999,放射性炭素年代測定結果,459,----,落川･一の宮遺跡Ⅳ　自然科学編,落川･一の宮遺跡(日野3･2･7号線)調査会
862,8039,13：東京都,落川･一の宮遺跡,多摩市一ノ宮･日野市落川,(25-L)区　縄文SX-1,炭化物,T,h,縄文時代晩期,----,B,Gak-18919,β線法,3390,130,----,----,----,----,----,学習院大学　木越邦彦,学習院大学　木越邦彦,1999,放射性炭素年代測定結果,459,----,落川･一の宮遺跡Ⅳ　自然科学編,落川･一の宮遺跡(日野3･2･7号線)調査会
863,8036,13：東京都,落川･一の宮遺跡,多摩市一ノ宮･日野市落川,(12-N)区地表下181-186cm層,有機質土,T,j,不明,----,ABCDEFGH,Gak-18916,β線法,2770,260,----,----,----,----,----,学習院大学　木越邦彦,学習院大学　木越邦彦,1999,放射性炭素年代測定結果,459,----,落川･一の宮遺跡Ⅳ　自然科学編,落川･一の宮遺跡(日野3･2･7号線)調査会
864,8035,13：東京都,落川･一の宮遺跡,多摩市一ノ宮･日野市落川,(12-N)区地表下131-139cm層,有機質土,T,j,不明,----,ABCDEFGH,Gak-18915,β線法,2220,130,----,----,----,----,----,学習院大学　木越邦彦,学習院大学　木越邦彦,1999,放射性炭素年代測定結果,459,----,落川･一の宮遺跡Ⅳ　自然科学編,落川･一の宮遺跡(日野3･2･7号線)調査会
865,6760,13：東京都,葛西城跡,葛飾区青戸,Ka-1遺跡基盤層,土壌,T,k,不明,----,ABCDEFGH,Gak-13186,β線法,3560,130,----,----,----,----,----,学習院大学年代測定室,学習院大学年代測定室,1989,放射性炭素年代測定,167,----,葛飾区遺跡調査会調査報告第1集　葛西城?,葛飾区遺跡調査会
866,7336,13：東京都,袋低地遺跡,北区赤羽北,B地区　層準E2　下部,泥炭,T,j,縄文時代後期?晩期,----,B,GaK-11779,β線法,2730,130,----,----,----,----,----,堀口萬吉･清水康守･駒井潔･小林健助,学習院大学理学部木越邦彦,1988,袋低地遺跡の放射性炭素14年代,155-160,----,袋低地遺跡ー自然科学編１ー,東北新幹線赤羽地区遺跡調査会　東日本旅客鉄道株式会社
867,7337,13：東京都,袋低地遺跡,北区赤羽北,B地区　層準E2　中部,泥炭,T,j,縄文時代後期?晩期,----,B,GaK-11778,β線法,3060,120,----,----,----,----,----,堀口萬吉･清水康守･駒井潔･小林健助,学習院大学理学部木越邦彦,1988,袋低地遺跡の放射性炭素14年代,155-160,----,袋低地遺跡ー自然科学編１ー,東北新幹線赤羽地区遺跡調査会　東日本旅客鉄道株式会社
868,7338,13：東京都,袋低地遺跡,北区赤羽北,B地区　層準E2　上部,泥炭,T,j,縄文時代後期?晩期,----,B,GaK-11777,β線法,2440,120,----,----,----,----,----,堀口萬吉･清水康守･駒井潔･小林健助,学習院大学理学部木越邦彦,1988,袋低地遺跡の放射性炭素14年代,155-160,----,袋低地遺跡ー自然科学編１ー,東北新幹線赤羽地区遺跡調査会　東日本旅客鉄道株式会社
869,7339,13：東京都,袋低地遺跡,北区赤羽北,B地区　層準E2,泥炭,T,j,縄文時代後期?晩期,----,B,GaK-11776,β線法,2250,120,----,----,----,----,----,堀口萬吉･清水康守･駒井潔･小林健助,学習院大学理学部木越邦彦,1988,袋低地遺跡の放射性炭素14年代,155-160,----,袋低地遺跡ー自然科学編１ー,東北新幹線赤羽地区遺跡調査会　東日本旅客鉄道株式会社
870,7341,13：東京都,袋低地遺跡,北区赤羽北,B地区　層準E1,根,T,d,縄文時代後期?晩期,----,B,GaK-11766,β線法,2630,100,----,----,----,----,----,堀口萬吉･清水康守･駒井潔･小林健助,学習院大学理学部木越邦彦,1988,袋低地遺跡の放射性炭素14年代,155-160,----,袋低地遺跡ー自然科学編１ー,東北新幹線赤羽地区遺跡調査会　東日本旅客鉄道株式会社
871,7342,13：東京都,袋低地遺跡,北区赤羽北,B地区　層準E2,根,T,d,縄文時代後期?晩期,----,B,GaK-11770,β線法,2070,120,----,----,----,----,----,堀口萬吉･清水康守･駒井潔･小林健助,学習院大学理学部木越邦彦,1988,袋低地遺跡の放射性炭素14年代,155-160,----,袋低地遺跡ー自然科学編１ー,東北新幹線赤羽地区遺跡調査会　東日本旅客鉄道株式会社
872,7343,13：東京都,袋低地遺跡,北区赤羽北,SR1合流地点東端　独木舟③,木(トネリコ属),T,d,縄文時代,----,B,PAL-176,β線法,3000,380,----,----,----,----,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,1998,袋低地遺跡の古環境変遷と木製品の樹種について,55-61,----,北区埋蔵文化財調査報告第23集　袋低地遺跡Ⅱ,北区教育委員会生涯学習推進課
873,7344,13：東京都,袋低地遺跡,北区赤羽北,SR1中央の流れ北岸　独木舟②,木(ケヤキ),T,d,縄文時代,----,B,PAL-178,β線法,3600,250,----,----,----,----,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,1998,袋低地遺跡の古環境変遷と木製品の樹種について,55-61,----,北区埋蔵文化財調査報告第23集　袋低地遺跡Ⅱ,北区教育委員会生涯学習推進課
874,7345,13：東京都,袋低地遺跡,北区赤羽北,SR2　杭,木(クリ),T,d,縄文時代,----,B,PAL-173,β線法,1940,350,----,----,----,----,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,1998,袋低地遺跡の古環境変遷と木製品の樹種について,55-61,----,北区埋蔵文化財調査報告第23集　袋低地遺跡Ⅱ,北区教育委員会生涯学習推進課
875,7346,13：東京都,袋低地遺跡,北区赤羽北,SR1南岸　自然木(木株),木(カエデ属),T,d,縄文時代,----,B,PAL-174,β線法,2460,290,----,----,----,----,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,1998,袋低地遺跡の古環境変遷と木製品の樹種について,55-61,----,北区埋蔵文化財調査報告第23集　袋低地遺跡Ⅱ,北区教育委員会生涯学習推進課
876,7347,13：東京都,袋低地遺跡,北区赤羽北,SR1合流地点南岸　自然木(倒木),木(クリ),T,d,縄文時代,----,B,PAL-175,β線法,2860,260,----,----,----,----,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,1998,袋低地遺跡の古環境変遷と木製品の樹種について,55-61,----,北区埋蔵文化財調査報告第23集　袋低地遺跡Ⅱ,北区教育委員会生涯学習推進課
877,7349,13：東京都,袋低地遺跡,北区赤羽北,SR1とSR2の間　自然木(大木),木(コナラ属コナラ亜属クヌギ節),T,d,縄文時代,----,B,PAL-179,β線法,2590,290,----,----,----,----,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,1998,袋低地遺跡の古環境変遷と木製品の樹種について,55-61,----,北区埋蔵文化財調査報告第23集　袋低地遺跡Ⅱ,北区教育委員会生涯学習推進課
878,7348,13：東京都,袋低地遺跡,北区赤羽北,SR1中央の流れ　自然木(木道?),木(トネリコ属),T,d,縄文時代,----,B,PAL-177,β線法,2990,210,----,----,----,----,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,1998,袋低地遺跡の古環境変遷と木製品の樹種について,55-61,----,北区埋蔵文化財調査報告第23集　袋低地遺跡Ⅱ,北区教育委員会生涯学習推進課
879,7340,13：東京都,袋低地遺跡,北区赤羽北,B地区　層準E2,泥炭質シルト,T,j,縄文時代後期?晩期,----,B,GaK-11775,β線法,1850,100,----,----,----,----,----,堀口萬吉･清水康守･駒井潔･小林健助,学習院大学理学部木越邦彦,1988,袋低地遺跡の放射性炭素14年代,155-160,----,袋低地遺跡ー自然科学編１ー,東北新幹線赤羽地区遺跡調査会　東日本旅客鉄道株式会社
880,7309,13：東京都,袋低地遺跡,北区赤羽北,D地区　層準C1,材,T,d,縄文時代中期,----,B,GaK-13226,β線法,5390,110,----,----,----,----,----,堀口萬吉･清水康守･駒井潔･小林健助,学習院大学理学部木越邦彦,1988,袋低地遺跡の放射性炭素14年代,155-160,----,袋低地遺跡ー自然科学編１ー,東北新幹線赤羽地区遺跡調査会　東日本旅客鉄道株式会社
881,7310,13：東京都,袋低地遺跡,北区赤羽北,D地区　層準C1,材,T,d,縄文時代中期,----,B,GaK-12328,β線法,6590,240,----,----,----,----,----,堀口萬吉･清水康守･駒井潔･小林健助,学習院大学理学部木越邦彦,1988,袋低地遺跡の放射性炭素14年代,155-160,----,袋低地遺跡ー自然科学編１ー,東北新幹線赤羽地区遺跡調査会　東日本旅客鉄道株式会社
882,7311,13：東京都,袋低地遺跡,北区赤羽北,D地区　層準C1,材,T,d,縄文時代中期,----,B,GaK-12327,β線法,4320,150,----,----,----,----,----,堀口萬吉･清水康守･駒井潔･小林健助,学習院大学理学部木越邦彦,1988,袋低地遺跡の放射性炭素14年代,155-160,----,袋低地遺跡ー自然科学編１ー,東北新幹線赤羽地区遺跡調査会　東日本旅客鉄道株式会社
883,7312,13：東京都,袋低地遺跡,北区赤羽北,D地区　層準C1,材,T,d,縄文時代中期,----,B,GaK-12329,β線法,7310,280,----,----,----,----,----,堀口萬吉･清水康守･駒井潔･小林健助,学習院大学理学部木越邦彦,1988,袋低地遺跡の放射性炭素14年代,155-160,----,袋低地遺跡ー自然科学編１ー,東北新幹線赤羽地区遺跡調査会　東日本旅客鉄道株式会社
884,7318,13：東京都,袋低地遺跡,北区赤羽北,E地区　層準C2 　第1貝塚の第3貝層,材,T,d,縄文時代後期?晩期,----,B,GaK-12346,β線法,4070,110,----,----,----,----,----,堀口萬吉･清水康守･駒井潔･小林健助,学習院大学理学部木越邦彦,1988,袋低地遺跡の放射性炭素14年代,155-160,----,袋低地遺跡ー自然科学編１ー,東北新幹線赤羽地区遺跡調査会　東日本旅客鉄道株式会社
885,7319,13：東京都,袋低地遺跡,北区赤羽北,E地区　層準C2 　第1貝塚の第3貝層,材,T,d,縄文時代後期?晩期,----,B,GaK-12345,β線法,4960,140,----,----,----,----,----,堀口萬吉･清水康守･駒井潔･小林健助,学習院大学理学部木越邦彦,1988,袋低地遺跡の放射性炭素14年代,155-160,----,袋低地遺跡ー自然科学編１ー,東北新幹線赤羽地区遺跡調査会　東日本旅客鉄道株式会社
886,7330,13：東京都,袋低地遺跡,北区赤羽北,B地区　層準E1,材,T,d,縄文時代後期?晩期,----,B,GaK-11767,β線法,2610,120,----,----,----,----,----,堀口萬吉･清水康守･駒井潔･小林健助,学習院大学理学部木越邦彦,1988,袋低地遺跡の放射性炭素14年代,155-160,----,袋低地遺跡ー自然科学編１ー,東北新幹線赤羽地区遺跡調査会　東日本旅客鉄道株式会社
887,7331,13：東京都,袋低地遺跡,北区赤羽北,B地区　層準E1,砂質泥炭,T,j,縄文時代後期?晩期,----,B,GaK-11780,β線法,2250,100,----,----,----,----,----,堀口萬吉･清水康守･駒井潔･小林健助,学習院大学理学部木越邦彦,1988,袋低地遺跡の放射性炭素14年代,155-160,----,袋低地遺跡ー自然科学編１ー,東北新幹線赤羽地区遺跡調査会　東日本旅客鉄道株式会社
888,7333,13：東京都,袋低地遺跡,北区赤羽北,B地区　層準E2　中部,材,T,d,縄文時代後期?晩期,----,B,GaK-11769,β線法,2860,130,----,----,----,----,----,堀口萬吉･清水康守･駒井潔･小林健助,学習院大学理学部木越邦彦,1988,袋低地遺跡の放射性炭素14年代,155-160,----,袋低地遺跡ー自然科学編１ー,東北新幹線赤羽地区遺跡調査会　東日本旅客鉄道株式会社
889,7334,13：東京都,袋低地遺跡,北区赤羽北,B地区　層準E2　上部,材,T,d,縄文時代後期?晩期,----,B,GaK-11772,β線法,2710,120,----,----,----,----,----,堀口萬吉･清水康守･駒井潔･小林健助,学習院大学理学部木越邦彦,1988,袋低地遺跡の放射性炭素14年代,155-160,----,袋低地遺跡ー自然科学編１ー,東北新幹線赤羽地区遺跡調査会　東日本旅客鉄道株式会社
890,7335,13：東京都,袋低地遺跡,北区赤羽北,B地区　層準E2,材,T,d,縄文時代後期?晩期,----,B,GaK-13264,β線法,3110,130,----,----,----,----,----,堀口萬吉･清水康守･駒井潔･小林健助,学習院大学理学部木越邦彦,1988,袋低地遺跡の放射性炭素14年代,155-160,----,袋低地遺跡ー自然科学編１ー,東北新幹線赤羽地区遺跡調査会　東日本旅客鉄道株式会社
891,7332,13：東京都,袋低地遺跡,北区赤羽北,B地区　層準E2　下部,材,T,d,縄文時代後期?晩期,----,B,GaK-11768,β線法,2670,120,----,----,----,----,----,堀口萬吉･清水康守･駒井潔･小林健助,学習院大学理学部木越邦彦,1988,袋低地遺跡の放射性炭素14年代,155-160,----,袋低地遺跡ー自然科学編１ー,東北新幹線赤羽地区遺跡調査会　東日本旅客鉄道株式会社
892,7306,13：東京都,袋低地遺跡,北区赤羽北,A地区　集石包含層上の覆土(Ⅹ層),泥炭質粘土,T,j,縄文時代,----,B,GaK-11765,β線法,5500,130,----,----,----,----,----,堀口萬吉･清水康守･駒井潔･小林健助,学習院大学理学部木越邦彦,1988,袋低地遺跡の放射性炭素14年代,155-160,----,袋低地遺跡ー自然科学編１ー,東北新幹線赤羽地区遺跡調査会　東日本旅客鉄道株式会社
893,7307,13：東京都,袋低地遺跡,北区赤羽北,B地区　層準C0,材,T,d,縄文時代中期,----,B,GaK-13265,β線法,4390,120,----,----,----,----,----,堀口萬吉･清水康守･駒井潔･小林健助,学習院大学理学部木越邦彦,1988,袋低地遺跡の放射性炭素14年代,155-160,----,袋低地遺跡ー自然科学編１ー,東北新幹線赤羽地区遺跡調査会　東日本旅客鉄道株式会社
894,7308,13：東京都,袋低地遺跡,北区赤羽北,C地区　層準C0,炭化材,T,f,縄文時代中期,----,B,GaK-12225,β線法,4250,120,----,----,----,----,----,堀口萬吉･清水康守･駒井潔･小林健助,学習院大学理学部木越邦彦,1988,袋低地遺跡の放射性炭素14年代,155-160,----,袋低地遺跡ー自然科学編１ー,東北新幹線赤羽地区遺跡調査会　東日本旅客鉄道株式会社
895,7305,13：東京都,袋低地遺跡,北区赤羽北,A地区　層準A3　30号集石の覆土,炭質物含有砂,T,k,縄文時代早期?前期,----,B,GaK-13268,β線法,5970,110,----,----,----,----,----,堀口萬吉･清水康守･駒井潔･小林健助,学習院大学理学部木越邦彦,1988,袋低地遺跡の放射性炭素14年代,155-160,----,袋低地遺跡ー自然科学編１ー,東北新幹線赤羽地区遺跡調査会　東日本旅客鉄道株式会社
896,7304,13：東京都,袋低地遺跡,北区赤羽北,A地区　層準A3 　22号集石の覆土,炭質物含有砂,T,k,縄文時代早期?前期,----,B,GaK-13267,β線法,4560,130,----,----,----,----,----,堀口萬吉･清水康守･駒井潔･小林健助,学習院大学理学部木越邦彦,1988,袋低地遺跡の放射性炭素14年代,155-160,----,袋低地遺跡ー自然科学編１ー,東北新幹線赤羽地区遺跡調査会　東日本旅客鉄道株式会社
897,8049,13：東京都,裏宿遺跡,青梅市裏宿町,12号遺構覆土(床面付近),炭化材(クリ),T,f,縄文時代,勝坂3式,B,IAAA-123232,AMS法,4350,30,4350,29,-24.43,0.3,----,(株)加速器分析研究所,(株)加速器分析研究所,2013,裏宿遺跡における放射性炭素年代(AMS測定),108-112,----,東京都埋蔵文化財センター調査報告第282集　裏宿遺跡,公益財団法人東京都スポーツ文化事業団東京都埋蔵文化財センター
898,8050,13：東京都,裏宿遺跡,青梅市裏宿町,12号遺構覆土(覆土中面),炭化材(クリ),T,f,縄文時代,勝坂3式,B,IAAA-123233,AMS法,4390,30,4391,29,-25.34,0.31,----,(株)加速器分析研究所,(株)加速器分析研究所,2013,裏宿遺跡における放射性炭素年代(AMS測定),108-112,----,東京都埋蔵文化財センター調査報告第282集　裏宿遺跡,公益財団法人東京都スポーツ文化事業団東京都埋蔵文化財センター
899,8051,13：東京都,裏宿遺跡,青梅市裏宿町,12号遺構覆土(覆土中層),炭化材(クリ),T,f,縄文時代,勝坂3式,B,IAAA-123234,AMS法,4410,30,4406,29,-25.76,0.25,----,(株)加速器分析研究所,(株)加速器分析研究所,2013,裏宿遺跡における放射性炭素年代(AMS測定),108-112,----,東京都埋蔵文化財センター調査報告第282集　裏宿遺跡,公益財団法人東京都スポーツ文化事業団東京都埋蔵文化財センター
900,8052,13：東京都,裏宿遺跡,青梅市裏宿町,19号遺構覆土(炉跡堀方底面付近),炭化材(樹皮),T,f,縄文時代,----,B,IAAA-123235,AMS法,190,20,185,24,-26.78,0.45,----,(株)加速器分析研究所,(株)加速器分析研究所,2013,裏宿遺跡における放射性炭素年代(AMS測定),108-112,----,東京都埋蔵文化財センター調査報告第282集　裏宿遺跡,公益財団法人東京都スポーツ文化事業団東京都埋蔵文化財センター
901,8054,13：東京都,裏宿遺跡,青梅市裏宿町,32号遺構覆土(炉跡床面付近),炭化材(クリ),T,f,縄文時代,勝坂2式,B,IAAA-123237,AMS法,4410,30,4406,28,-22.65,0.23,----,(株)加速器分析研究所,(株)加速器分析研究所,2013,裏宿遺跡における放射性炭素年代(AMS測定),108-112,----,東京都埋蔵文化財センター調査報告第282集　裏宿遺跡,公益財団法人東京都スポーツ文化事業団東京都埋蔵文化財センター
902,8053,13：東京都,裏宿遺跡,青梅市裏宿町,19号遺構覆土(炉跡堀方底面付近),炭化材(広葉樹),T,f,縄文時代,----,B,IAAA-123236,AMS法,130,30,132,25,-27.77,0.29,----,(株)加速器分析研究所,(株)加速器分析研究所,2013,裏宿遺跡における放射性炭素年代(AMS測定),108-112,----,東京都埋蔵文化財センター調査報告第282集　裏宿遺跡,公益財団法人東京都スポーツ文化事業団東京都埋蔵文化財センター
903,8048,13：東京都,裏宿遺跡,青梅市裏宿町,12号遺構覆土(覆土上面),炭化材(オニグルミ･クリ),T,f,縄文時代,勝坂3式,B,IAAA-123231,AMS法,4500,30,4504,27,-26.56,0.28,----,(株)加速器分析研究所,(株)加速器分析研究所,2013,裏宿遺跡における放射性炭素年代(AMS測定),108-112,----,東京都埋蔵文化財センター調査報告第282集　裏宿遺跡,公益財団法人東京都スポーツ文化事業団東京都埋蔵文化財センター
904,8047,13：東京都,裏宿遺跡,青梅市裏宿町,12号遺構覆土(覆土上面),炭化材(クリ),T,f,縄文時代,勝坂3式,B,IAAA-123230,AMS法,4340,30,4335,28,-23.04,0.21,----,(株)加速器分析研究所,(株)加速器分析研究所,2013,裏宿遺跡における放射性炭素年代(AMS測定),108-112,----,東京都埋蔵文化財センター調査報告第282集　裏宿遺跡,公益財団法人東京都スポーツ文化事業団東京都埋蔵文化財センター
905,7149,13：東京都,西ヶ原貝塚,北区西ヶ原,7号人骨,人骨,T,b,縄文時代後期,----,B,PLD-18256,AMS法,3355,25,3355,23,----,----,-18.6,米田穣(東京大学大学院新領域創成科学研究科),パレオ･ラボAMS年代測定グループ,2011,西ヶ原貝塚出土人骨の同位体分析,61-64,----,東京都埋蔵文化財センター調査報告第262集　西ヶ原貝塚　第3分冊,財団法人東京都スポーツ文化事業団東京都埋蔵文化財センター
906,7150,13：東京都,西ヶ原貝塚,北区西ヶ原,9号人骨,人骨,T,b,縄文時代後期,----,B,PLD-18257,AMS法,3335,25,3336,24,----,----,-17,米田穣(東京大学大学院新領域創成科学研究科),パレオ･ラボAMS年代測定グループ,2011,西ヶ原貝塚出土人骨の同位体分析,61-64,----,東京都埋蔵文化財センター調査報告第262集　西ヶ原貝塚　第3分冊,財団法人東京都スポーツ文化事業団東京都埋蔵文化財センター
907,7148,13：東京都,西ヶ原貝塚,北区西ヶ原,6号人骨,人骨,T,b,縄文時代後期,----,B,PLD-18255,AMS法,3400,20,3400,21,----,----,-15.7,米田穣(東京大学大学院新領域創成科学研究科),パレオ･ラボAMS年代測定グループ,2011,西ヶ原貝塚出土人骨の同位体分析,61-64,----,東京都埋蔵文化財センター調査報告第262集　西ヶ原貝塚　第3分冊,財団法人東京都スポーツ文化事業団東京都埋蔵文化財センター
908,7147,13：東京都,西ヶ原遺跡群地下鉄7号線西ヶ原駅(仮称)地区,北区西ヶ原,J101号土壙覆土6層中,炭化物,T,h,縄文時代,----,B,不明,AMS法,2420,160,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1990,14C年代測定,230,----,西ヶ原遺跡群　地下鉄7号線西ヶ原駅(仮称)地区の　調査　本文･表編,地下鉄7号線西ヶ原駅(仮称)遺跡調査団
909,7153,13：東京都,西台後藤田遺跡,板橋区西台,Ⅵ層,泥炭,T,j,不明,----,ABCDEFGH,PAL-236,β線法,4600,250,----,----,----,----,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,1999,縄文時代以降の遺跡周辺の古環境変遷ー環状八号線若木地区試掘資料を対象としてー,572-573,----,西台後藤田遺跡第1地点発掘調査報告書,都内第二遺跡調査会　西台遺跡調査団
910,7152,13：東京都,西台後藤田遺跡,板橋区西台,最上部　しがらみ状遺構　杭材,木材,T,d,不明,----,ABCDEFGH,PAL-235,β線法,MODERN,----,----,----,----,----,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,1999,縄文時代以降の遺跡周辺の古環境変遷ー環状八号線若木地区試掘資料を対象としてー,572-573,----,西台後藤田遺跡第1地点発掘調査報告書,都内第二遺跡調査会　西台遺跡調査団
911,7155,13：東京都,西龍ヶ崎遺跡,あきる野市牛沼字西龍ヶ崎,第5次調査区5号集石　覆土中,炭化物,T,h,縄文時代,----,B,Beta-198455,AMS法,4520,40,----,----,----,----,-25.8,(株)地球科学研究所,(株)地球科学研究所,2005,縄文時代集石出土炭化物の放射性炭素年代測定,75-76,----,東京都埋蔵文化財センター発掘調査報告第164集　西龍ヶ崎遺跡,(財)東京都生涯学習文化財団　東京都埋蔵文化財センター
912,7370,13：東京都,西龍ヶ崎遺跡,あきる野市牛沼,1号住居跡,炭化材,T,f,不明,----,ABCDEFGH,不明,AMS法,22870,150,----,----,----,----,-24.1,(株)地球科学研究所,(株)地球科学研究所,2000,放射性炭素年代測定報告書,357-358,----,東京都埋蔵文化財センター調査報告書第90集　代継･富士見台･西龍ヶ崎遺跡,(財)東京都生涯学習文化財団　東京都埋蔵文化財センター
913,7369,13：東京都,西龍ヶ崎遺跡,あきる野市牛沼,1号住居跡,炭化材,T,f,不明,----,ABCDEFGH,不明,AMS法,1310,50,----,----,----,----,-29.6,(株)地球科学研究所,(株)地球科学研究所,2000,放射性炭素年代測定報告書,357-358,----,東京都埋蔵文化財センター調査報告書第90集　代継･富士見台･西龍ヶ崎遺跡,(財)東京都生涯学習文化財団　東京都埋蔵文化財センター
914,7894,13：東京都,豊島馬場遺跡,北区王子,東壁Aセクション　Ⅷe層,木材(トネリコ属),T,d,縄文時代中期,----,B,IAAA-121809,AMS法,4520,20,4519,23,-27.3,0.4,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,2013,自然科学分析,48-59,----,豊島馬場遺跡?王子5丁目26番20号地点?,大成有楽不動産株式会社
